Lat, Lon
34.39096,-121.459101
34.411877,-121.330538
34.432693,-121.201927
34.453406,-121.073268
34.474017,-120.944562
34.494526,-120.815809
34.514933,-120.687008
34.535238,-120.55816
34.555441,-120.429266
34.575542,-120.300325
34.59554,-120.171338
34.615436,-120.042304
34.63523,-119.913225
34.654921,-119.7841
34.67451,-119.65493
34.693997,-119.525714
34.713381,-119.396453
34.732663,-119.267148
34.751842,-119.137797
34.770918,-119.008403
34.789892,-118.878964
34.808763,-118.749481
34.827532,-118.619954
34.846198,-118.490384
34.864761,-118.36077
34.883221,-118.231113
34.901578,-118.101413
34.919833,-117.971671
34.937984,-117.841886
34.956033,-117.712059
34.973979,-117.582189
34.991822,-117.452278
35.009561,-117.322325
35.027198,-117.192331
35.044731,-117.062296
35.062162,-116.932219
35.079489,-116.802102
35.096713,-116.671945
35.113834,-116.541747
35.130852,-116.411509
35.147766,-116.281231
35.164577,-116.150913
35.181284,-116.020556
35.197889,-115.89016
35.214389,-115.759725
35.230787,-115.629251
35.247081,-115.498739
35.263271,-115.368188
35.279358,-115.2376
35.295341,-115.106973
35.311221,-114.976309
35.326997,-114.845607
35.342669,-114.714868
35.358238,-114.584093
35.373703,-114.45328
35.389064,-114.322431
35.404322,-114.191546
35.419475,-114.060625
35.434525,-113.929668
35.449471,-113.798676
35.464313,-113.667648
35.479051,-113.536585
35.493686,-113.405487
35.508216,-113.274354
35.522642,-113.143188
35.536965,-113.011986
35.551183,-112.880751
35.565297,-112.749483
35.579307,-112.61818
35.593213,-112.486845
35.607015,-112.355477
35.620713,-112.224075
35.634306,-112.092641
35.647795,-111.961175
35.66118,-111.829677
35.674461,-111.698147
35.687638,-111.566585
35.70071,-111.434992
35.713678,-111.303368
35.726541,-111.171713
35.7393,-111.040028
35.751955,-110.908312
35.764505,-110.776565
35.776951,-110.644789
35.789292,-110.512983
35.801529,-110.381148
35.813661,-110.249283
35.825689,-110.11739
35.837612,-109.985467
35.849431,-109.853517
35.861145,-109.721538
35.872754,-109.58953
35.884259,-109.457496
35.895659,-109.325433
35.906955,-109.193344
35.918145,-109.061227
35.929231,-108.929083
35.940212,-108.796913
35.951089,-108.664717
35.961861,-108.532494
35.972527,-108.400246
35.983089,-108.267972
35.993547,-108.135673
36.003899,-108.003348
36.014146,-107.870999
36.024289,-107.738625
36.034327,-107.606227
36.044259,-107.473805
36.054087,-107.341358
36.06381,-107.208889
36.073428,-107.076395
36.08294,-106.943879
36.092348,-106.81134
36.101651,-106.678778
36.110849,-106.546194
36.119941,-106.413587
36.128929,-106.280959
36.137811,-106.148309
36.146588,-106.015638
36.155261,-105.882945
36.163828,-105.750232
36.172289,-105.617498
36.180646,-105.484743
36.188898,-105.351969
36.197044,-105.219174
36.205085,-105.08636
36.213021,-104.953526
36.220851,-104.820674
36.228577,-104.687802
36.236197,-104.554912
36.243712,-104.422003
36.251121,-104.289077
36.258425,-104.156132
36.265624,-104.02317
36.272717,-103.89019
36.279705,-103.757193
36.286588,-103.624179
36.293366,-103.491149
36.300038,-103.358102
36.306604,-103.22504
36.313065,-103.091961
36.319421,-102.958867
33.79781,-125.448658
33.821881,-125.321568
33.845851,-125.194425
33.869721,-125.067227
33.89349,-124.939975
33.917159,-124.81267
33.940726,-124.685311
33.964193,-124.557899
33.987559,-124.430434
34.010823,-124.302916
34.033987,-124.175345
34.05705,-124.047722
34.080011,-123.920046
34.102872,-123.792318
34.125631,-123.664539
34.148289,-123.536707
34.170845,-123.408825
34.193301,-123.280891
34.215655,-123.152905
34.237907,-123.024869
34.260058,-122.896782
34.282108,-122.768645
34.304056,-122.640457
34.325903,-122.512219
34.347647,-122.383931
34.369291,-122.255593
34.390832,-122.127206
34.412272,-121.99877
34.43361,-121.870284
34.454846,-121.741749
34.47598,-121.613166
34.497012,-121.484534
34.517942,-121.355854
34.53877,-121.227126
34.559497,-121.09835
34.580121,-120.969526
34.600643,-120.840655
34.621063,-120.711736
34.64138,-120.58277
34.661596,-120.453758
34.681709,-120.324698
34.70172,-120.195593
34.721628,-120.066441
34.741434,-119.937243
34.761138,-119.807999
34.780739,-119.67871
34.800238,-119.549375
34.819634,-119.419995
34.838928,-119.29057
34.858119,-119.1611
34.877207,-119.031585
34.896192,-118.902027
34.915075,-118.772424
34.933855,-118.642777
34.952533,-118.513087
34.971107,-118.383353
34.989579,-118.253576
35.007948,-118.123755
35.026213,-117.993892
35.044376,-117.863987
35.062436,-117.734038
35.080393,-117.604048
35.098247,-117.474016
35.115997,-117.343942
35.133645,-117.213826
35.151189,-117.08367
35.16863,-116.953472
35.185968,-116.823233
35.203203,-116.692953
35.220334,-116.562634
35.237362,-116.432274
35.254287,-116.301874
35.271108,-116.171434
35.287826,-116.040954
35.30444,-115.910436
35.320951,-115.779878
35.337358,-115.649282
35.353662,-115.518646
35.369862,-115.387973
35.385959,-115.257261
35.401952,-115.126511
35.417841,-114.995724
35.433627,-114.864899
35.449309,-114.734037
35.464887,-114.603137
35.480361,-114.472201
35.495732,-114.341229
35.510998,-114.21022
35.526161,-114.079174
35.54122,-113.948093
35.556175,-113.816977
35.571026,-113.685824
35.585773,-113.554637
35.600417,-113.423415
35.614956,-113.292158
35.629391,-113.160866
35.643722,-113.02954
35.657949,-112.89818
35.672071,-112.766786
35.68609,-112.635359
35.700004,-112.503898
35.713814,-112.372405
35.72752,-112.240878
35.741122,-112.109319
35.754619,-111.977727
35.768012,-111.846103
35.781301,-111.714447
35.794486,-111.58276
35.807566,-111.451041
35.820541,-111.319291
35.833412,-111.18751
35.846179,-111.055698
35.858841,-110.923855
35.871399,-110.791983
35.883852,-110.66008
35.896201,-110.528148
35.908445,-110.396186
35.920585,-110.264194
35.93262,-110.132174
35.94455,-110.000125
35.956376,-109.868047
35.968097,-109.735941
35.979713,-109.603807
35.991225,-109.471645
36.002631,-109.339455
36.013934,-109.207238
36.025131,-109.074994
36.036223,-108.942723
36.047211,-108.810425
36.058094,-108.678101
36.068872,-108.54575
36.079545,-108.413374
36.090114,-108.280972
36.100577,-108.148545
36.110935,-108.016093
36.121189,-107.883615
36.131338,-107.751113
36.141381,-107.618587
36.15132,-107.486036
36.161153,-107.353461
36.170882,-107.220863
36.180505,-107.088241
36.190024,-106.955596
36.199437,-106.822928
36.208745,-106.690238
36.217948,-106.557525
36.227046,-106.424789
36.236039,-106.292032
36.244927,-106.159253
36.253709,-106.026453
36.262387,-105.893631
36.270959,-105.760788
36.279426,-105.627925
36.287787,-105.495041
36.296044,-105.362137
36.304195,-105.229213
36.31224,-105.09627
36.320181,-104.963307
36.328016,-104.830324
36.335746,-104.697323
36.34337,-104.564303
36.35089,-104.431265
36.358303,-104.298208
36.365612,-104.165134
36.372815,-104.032041
36.379913,-103.898932
36.386905,-103.765805
36.393792,-103.632661
36.400573,-103.499501
36.407249,-103.366324
36.413819,-103.233131
36.420284,-103.099922
36.426644,-102.966697
33.903381,-125.477712
33.927467,-125.350509
33.951453,-125.223252
33.975338,-125.095941
33.999123,-124.968576
34.022806,-124.841157
34.046389,-124.713684
34.06987,-124.586158
34.093251,-124.458579
34.11653,-124.330947
34.139709,-124.203262
34.162786,-124.075524
34.185762,-123.947734
34.208637,-123.819891
34.231411,-123.691997
34.254083,-123.56405
34.276654,-123.436052
34.299123,-123.308003
34.321492,-123.179902
34.343758,-123.05175
34.365923,-122.923547
34.387987,-122.795294
34.409949,-122.66699
34.431809,-122.538636
34.453567,-122.410232
34.475224,-122.281777
34.496779,-122.153274
34.518232,-122.02472
34.539583,-121.896118
34.560833,-121.767466
34.58198,-121.638766
34.603025,-121.510016
34.623969,-121.381219
34.64481,-121.252373
34.665549,-121.123479
34.686186,-120.994537
34.706721,-120.865548
34.727154,-120.736511
34.747484,-120.607427
34.767712,-120.478296
34.787837,-120.349118
34.807861,-120.219894
34.827782,-120.090623
34.8476,-119.961306
34.867316,-119.831943
34.886929,-119.702535
34.90644,-119.573081
34.925848,-119.443581
34.945153,-119.314036
34.964356,-119.184447
34.983456,-119.054813
35.002454,-118.925134
35.021348,-118.795411
35.04014,-118.665644
35.058829,-118.535833
35.077415,-118.405979
35.095898,-118.276081
35.114278,-118.14614
35.132555,-118.016156
35.150729,-117.88613
35.168799,-117.75606
35.186767,-117.625949
35.204632,-117.495795
35.222393,-117.3656
35.240052,-117.235363
35.257607,-117.105084
35.275058,-116.974765
35.292407,-116.844404
35.309652,-116.714003
35.326794,-116.583561
35.343832,-116.453078
35.360767,-116.322556
35.377599,-116.191994
35.394327,-116.061392
35.410951,-115.93075
35.427472,-115.80007
35.443889,-115.66935
35.460203,-115.538592
35.476413,-115.407795
35.492519,-115.27696
35.508522,-115.146087
35.524421,-115.015176
35.540216,-114.884228
35.555908,-114.753242
35.571495,-114.622219
35.586979,-114.491159
35.602359,-114.360062
35.617635,-114.228929
35.632807,-114.09776
35.647875,-113.966554
35.662839,-113.835313
35.677699,-113.704036
35.692455,-113.572724
35.707107,-113.441377
35.721655,-113.309995
35.736098,-113.178579
35.750438,-113.047128
35.764673,-112.915643
35.778804,-112.784124
35.792831,-112.652571
35.806754,-112.520985
35.820572,-112.389366
35.834287,-112.257713
35.847896,-112.126028
35.861402,-111.994311
35.874803,-111.862561
35.8881,-111.730779
35.901292,-111.598966
35.91438,-111.467121
35.927363,-111.335244
35.940242,-111.203337
35.953016,-111.071399
35.965686,-110.93943
35.978251,-110.80743
35.990712,-110.675401
36.003068,-110.543342
36.015319,-110.411253
36.027466,-110.279135
36.039508,-110.146987
36.051446,-110.014811
36.063278,-109.882606
36.075006,-109.750372
36.08663,-109.618111
36.098148,-109.485821
36.109562,-109.353504
36.12087,-109.221159
36.132074,-109.088787
36.143174,-108.956389
36.154168,-108.823963
36.165057,-108.691511
36.175842,-108.559033
36.186521,-108.426528
36.197096,-108.293998
36.207565,-108.161443
36.21793,-108.028862
36.228189,-107.896256
36.238344,-107.763626
36.248393,-107.630971
36.258338,-107.498291
36.268177,-107.365588
36.277911,-107.232861
36.287541,-107.10011
36.297065,-106.967337
36.306483,-106.83454
36.315797,-106.70172
36.325006,-106.568878
36.334109,-106.436013
36.343107,-106.303127
36.352,-106.170219
36.360788,-106.037289
36.36947,-105.904338
36.378047,-105.771366
36.386519,-105.638373
36.394885,-105.50536
36.403147,-105.372326
36.411303,-105.239272
36.419353,-105.106199
36.427298,-104.973106
36.435138,-104.839994
36.442872,-104.706863
36.450501,-104.573713
36.458025,-104.440544
36.465443,-104.307358
36.472756,-104.174153
36.479963,-104.040931
36.487065,-103.907691
36.494061,-103.774434
36.500952,-103.641159
36.507737,-103.507869
36.514417,-103.374561
36.520991,-103.241238
36.52746,-103.107898
36.533823,-102.974543
34.008915,-125.506821
34.033017,-125.379505
34.057018,-125.252134
34.080919,-125.12471
34.104718,-124.997231
34.128417,-124.869698
34.152014,-124.742111
34.17551,-124.614471
34.198906,-124.486778
34.2222,-124.359031
34.245393,-124.231231
34.268485,-124.103379
34.291476,-123.975474
34.314365,-123.847516
34.337153,-123.719507
34.359839,-123.591445
34.382425,-123.463332
34.404908,-123.335166
34.42729,-123.20695
34.449571,-123.078682
34.47175,-122.950363
34.493827,-122.821994
34.515803,-122.693574
34.537677,-122.565103
34.559449,-122.436582
34.581119,-122.308011
34.602688,-122.179391
34.624154,-122.05072
34.645519,-121.922001
34.666781,-121.793232
34.687942,-121.664414
34.709,-121.535547
34.729957,-121.406632
34.750811,-121.277668
34.771563,-121.148656
34.792213,-121.019596
34.81276,-120.890489
34.833205,-120.761334
34.853548,-120.632131
34.873789,-120.502881
34.893927,-120.373585
34.913963,-120.244242
34.933896,-120.114852
34.953726,-119.985416
34.973454,-119.855934
34.99308,-119.726405
35.012602,-119.596832
35.032023,-119.467213
35.05134,-119.337548
35.070555,-119.207839
35.089666,-119.078084
35.108675,-118.948286
35.127581,-118.818442
35.146385,-118.688555
35.165085,-118.558624
35.183682,-118.428649
35.202176,-118.29863
35.220568,-118.168568
35.238856,-118.038463
35.257041,-117.908315
35.275123,-117.778125
35.293102,-117.647892
35.310977,-117.517617
35.32875,-117.3873
35.346419,-117.256941
35.363984,-117.12654
35.381447,-116.996099
35.398806,-116.865616
35.416061,-116.735092
35.433213,-116.604528
35.450262,-116.473923
35.467207,-116.343278
35.484049,-116.212593
35.500787,-116.081868
35.517422,-115.951104
35.533953,-115.820301
35.55038,-115.689458
35.566703,-115.558576
35.582923,-115.427656
35.599039,-115.296698
35.615052,-115.165701
35.63096,-115.034666
35.646765,-114.903594
35.662466,-114.772484
35.678063,-114.641337
35.693556,-114.510153
35.708945,-114.378932
35.72423,-114.247675
35.739411,-114.116381
35.754488,-113.985051
35.769461,-113.853685
35.78433,-113.722283
35.799095,-113.590847
35.813755,-113.459375
35.828312,-113.327868
35.842764,-113.196326
35.857112,-113.06475
35.871356,-112.933139
35.885496,-112.801495
35.899531,-112.669817
35.913462,-112.538105
35.927289,-112.40636
35.941011,-112.274582
35.954629,-112.142771
35.968143,-112.010927
35.981552,-111.879051
35.994856,-111.747143
36.008056,-111.615203
36.021152,-111.483232
36.034143,-111.351229
36.04703,-111.219195
36.059812,-111.08713
36.072489,-110.955034
36.085062,-110.822908
36.09753,-110.690752
36.109893,-110.558565
36.122152,-110.426349
36.134306,-110.294104
36.146355,-110.161829
36.158299,-110.029526
36.170139,-109.897193
36.181874,-109.764832
36.193504,-109.632443
36.205029,-109.500026
36.216449,-109.367581
36.227765,-109.235108
36.238976,-109.102608
36.250081,-108.970081
36.261082,-108.837528
36.271978,-108.704947
36.282768,-108.572341
36.293454,-108.439708
36.304035,-108.30705
36.314511,-108.174366
36.324881,-108.041656
36.335147,-107.908922
36.345307,-107.776163
36.355363,-107.643379
36.365313,-107.510571
36.375158,-107.377739
36.384898,-107.244882
36.394533,-107.112003
36.404063,-106.9791
36.413487,-106.846174
36.422806,-106.713225
36.43202,-106.580253
36.441129,-106.44726
36.450132,-106.314244
36.45903,-106.181206
36.467823,-106.048146
36.47651,-105.915066
36.485093,-105.781964
36.493569,-105.648841
36.501941,-105.515698
36.510207,-105.382535
36.518367,-105.249351
36.526423,-105.116148
36.534372,-104.982925
36.542217,-104.849683
36.549956,-104.716421
36.557589,-104.583141
36.565117,-104.449842
36.572539,-104.316525
36.579856,-104.18319
36.587068,-104.049837
36.594174,-103.916467
36.601174,-103.783079
36.608069,-103.649674
36.614858,-103.516253
36.621542,-103.382815
36.62812,-103.249361
36.634592,-103.11589
36.640959,-102.982404
34.114413,-125.535984
34.13853,-125.408555
34.162546,-125.281071
34.186462,-125.153532
34.210276,-125.02594
34.233989,-124.898293
34.257602,-124.770592
34.281113,-124.642838
34.304523,-124.51503
34.327832,-124.387168
34.35104,-124.259254
34.374146,-124.131286
34.397151,-124.003266
34.420055,-123.875194
34.442857,-123.747069
34.465558,-123.618891
34.488157,-123.490662
34.510655,-123.362381
34.533051,-123.234049
34.555346,-123.105665
34.577538,-122.97723
34.599629,-122.848744
34.621619,-122.720207
34.643506,-122.59162
34.665292,-122.462983
34.686976,-122.334295
34.708558,-122.205557
34.730037,-122.07677
34.751415,-121.947932
34.772691,-121.819046
34.793865,-121.690111
34.814936,-121.561126
34.835906,-121.432093
34.856773,-121.303011
34.877538,-121.173881
34.8982,-121.044703
34.91876,-120.915477
34.939218,-120.786203
34.959574,-120.656882
34.979827,-120.527514
34.999977,-120.398098
35.020025,-120.268636
35.03997,-120.139127
35.059813,-120.009571
35.079553,-119.87997
35.099191,-119.750322
35.118725,-119.620628
35.138157,-119.490889
35.157487,-119.361105
35.176713,-119.231275
35.195836,-119.101401
35.214857,-118.971482
35.233775,-118.841518
35.252589,-118.71151
35.271301,-118.581458
35.28991,-118.451362
35.308415,-118.321222
35.326818,-118.191039
35.345117,-118.060813
35.363313,-117.930544
35.381406,-117.800232
35.399396,-117.669877
35.417282,-117.53948
35.435065,-117.409041
35.452745,-117.27856
35.470321,-117.148038
35.487794,-117.017474
35.505164,-116.886869
35.52243,-116.756223
35.539592,-116.625536
35.556651,-116.494808
35.573607,-116.36404
35.590458,-116.233232
35.607207,-116.102385
35.623851,-115.971497
35.640392,-115.84057
35.656829,-115.709604
35.673163,-115.578599
35.689392,-115.447556
35.705518,-115.316473
35.72154,-115.185353
35.737458,-115.054194
35.753272,-114.922998
35.768982,-114.791764
35.784589,-114.660493
35.800091,-114.529184
35.815489,-114.397839
35.830783,-114.266457
35.845974,-114.135038
35.86106,-114.003583
35.876042,-113.872093
35.890919,-113.740566
35.905693,-113.609004
35.920362,-113.477407
35.934928,-113.345775
35.949389,-113.214107
35.963745,-113.082406
35.977998,-112.95067
35.992146,-112.8189
36.006189,-112.687096
36.020129,-112.555258
36.033963,-112.423387
36.047694,-112.291483
36.06132,-112.159546
36.074841,-112.027576
36.088258,-111.895573
36.101571,-111.763539
36.114779,-111.631473
36.127882,-111.499374
36.140881,-111.367245
36.153775,-111.235084
36.166564,-111.102892
36.179249,-110.970669
36.191829,-110.838416
36.204305,-110.706132
36.216675,-110.573819
36.228941,-110.441475
36.241102,-110.309103
36.253159,-110.1767
36.26511,-110.044269
36.276957,-109.911809
36.288699,-109.77932
36.300336,-109.646803
36.311868,-109.514258
36.323295,-109.381685
36.334617,-109.249084
36.345834,-109.116456
36.356946,-108.983801
36.367953,-108.851119
36.378855,-108.71841
36.389652,-108.585675
36.400344,-108.452914
36.410931,-108.320127
36.421413,-108.187314
36.43179,-108.054476
36.442062,-107.921613
36.452228,-107.788724
36.462289,-107.655811
36.472245,-107.522874
36.482096,-107.389913
36.491842,-107.256928
36.501482,-107.123919
36.511017,-106.990886
36.520447,-106.857831
36.529772,-106.724752
36.538991,-106.591651
36.548105,-106.458528
36.557114,-106.325382
36.566017,-106.192215
36.574815,-106.059025
36.583507,-105.925815
36.592095,-105.792583
36.600576,-105.65933
36.608953,-105.526057
36.617223,-105.392764
36.625389,-105.25945
36.633449,-105.126116
36.641403,-104.992763
36.649252,-104.85939
36.656995,-104.725998
36.664633,-104.592588
36.672165,-104.459158
36.679592,-104.325711
36.686913,-104.192245
36.694129,-104.058762
36.701239,-103.92526
36.708243,-103.791742
36.715142,-103.658206
36.721935,-103.524654
36.728623,-103.391085
36.735205,-103.2575
36.741681,-103.123898
36.748052,-102.990281
34.219872,-125.565202
34.244005,-125.437659
34.268036,-125.310062
34.291967,-125.182409
34.315796,-125.054703
34.339524,-124.926941
34.363152,-124.799126
34.386678,-124.671257
34.410102,-124.543335
34.433426,-124.415359
34.456648,-124.287329
34.479769,-124.159247
34.502788,-124.031111
34.525706,-123.902923
34.548523,-123.774683
34.571238,-123.64639
34.593851,-123.518045
34.616363,-123.389648
34.638773,-123.261199
34.661081,-123.132699
34.683288,-123.004148
34.705393,-122.875545
34.727396,-122.746892
34.749297,-122.618188
34.771096,-122.489433
34.792793,-122.360628
34.814388,-122.231773
34.835882,-122.102868
34.857273,-121.973914
34.878562,-121.84491
34.899748,-121.715856
34.920833,-121.586754
34.941815,-121.457603
34.962695,-121.328403
34.983473,-121.199154
35.004148,-121.069858
35.024721,-120.940513
35.045191,-120.811121
35.065559,-120.68168
35.085825,-120.552193
35.105987,-120.422658
35.126048,-120.293076
35.146005,-120.163448
35.16586,-120.033773
35.185612,-119.904052
35.205262,-119.774284
35.224808,-119.644471
35.244252,-119.514611
35.263593,-119.384707
35.282831,-119.254757
35.301966,-119.124762
35.320998,-118.994722
35.339928,-118.864637
35.358754,-118.734509
35.377477,-118.604335
35.396097,-118.474118
35.414613,-118.343858
35.433027,-118.213553
35.451337,-118.083205
35.469545,-117.952815
35.487648,-117.822381
35.505649,-117.691904
35.523546,-117.561386
35.54134,-117.430825
35.55903,-117.300221
35.576617,-117.169577
35.594101,-117.03889
35.611481,-116.908162
35.628757,-116.777394
35.64593,-116.646584
35.662999,-116.515733
35.679965,-116.384843
35.696827,-116.253912
35.713585,-116.122941
35.730239,-115.99193
35.74679,-115.860879
35.763237,-115.72979
35.77958,-115.598661
35.79582,-115.467494
35.811955,-115.336287
35.827986,-115.205043
35.843914,-115.07376
35.859738,-114.942439
35.875457,-114.811081
35.891073,-114.679685
35.906584,-114.548252
35.921992,-114.416782
35.937295,-114.285275
35.952494,-114.153731
35.967589,-114.022152
35.98258,-113.890536
35.997467,-113.758884
36.012249,-113.627197
36.026927,-113.495474
36.041501,-113.363716
36.055971,-113.231924
36.070336,-113.100096
36.084597,-112.968234
36.098753,-112.836338
36.112805,-112.704408
36.126753,-112.572444
36.140596,-112.440447
36.154334,-112.308417
36.167968,-112.176353
36.181498,-112.044257
36.194923,-111.912128
36.208243,-111.779967
36.221459,-111.647773
36.23457,-111.515548
36.247576,-111.383292
36.260478,-111.251004
36.273275,-111.118685
36.285967,-110.986335
36.298554,-110.853954
36.311037,-110.721543
36.323415,-110.589102
36.335688,-110.456631
36.347856,-110.32413
36.35992,-110.1916
36.371878,-110.059041
36.383732,-109.926453
36.39548,-109.793836
36.407124,-109.661191
36.418663,-109.528518
36.430097,-109.395816
36.441425,-109.263087
36.452649,-109.130331
36.463768,-108.997547
36.474781,-108.864736
36.48569,-108.731899
36.496493,-108.599035
36.507191,-108.466145
36.517785,-108.333229
36.528272,-108.200288
36.538655,-108.06732
36.548933,-107.934328
36.559105,-107.801311
36.569172,-107.668268
36.579134,-107.535202
36.588991,-107.402111
36.598742,-107.268996
36.608388,-107.135858
36.617929,-107.002696
36.627364,-106.869511
36.636694,-106.736302
36.645919,-106.603071
36.655038,-106.469818
36.664052,-106.336543
36.67296,-106.203245
36.681763,-106.069926
36.690461,-105.936585
36.699053,-105.803223
36.707539,-105.66984
36.71592,-105.536437
36.724196,-105.403012
36.732366,-105.269568
36.740431,-105.136104
36.74839,-105.00262
36.756243,-104.869117
36.763991,-104.735594
36.771633,-104.602053
36.77917,-104.468493
36.786601,-104.334914
36.793926,-104.201318
36.801146,-104.067703
36.80826,-103.934071
36.815269,-103.800422
36.822171,-103.666755
36.828968,-103.533071
36.83566,-103.399371
36.842245,-103.265655
36.848725,-103.131922
36.8551,-102.998173
34.325294,-125.594476
34.349441,-125.466819
34.373488,-125.339107
34.397433,-125.211341
34.421278,-125.08352
34.445021,-124.955644
34.468663,-124.827715
34.492204,-124.699731
34.515643,-124.571693
34.538981,-124.443602
34.562218,-124.315458
34.585353,-124.18726
34.608387,-124.059009
34.631319,-123.930705
34.65415,-123.802349
34.676879,-123.67394
34.699506,-123.545479
34.722032,-123.416966
34.744456,-123.288401
34.766778,-123.159785
34.788999,-123.031117
34.811117,-122.902397
34.833134,-122.773627
34.855048,-122.644806
34.876861,-122.515934
34.898571,-122.387012
34.92018,-122.258039
34.941686,-122.129017
34.96309,-121.999945
34.984392,-121.870823
35.005592,-121.741651
35.02669,-121.612431
35.047685,-121.483161
35.068578,-121.353843
35.089368,-121.224476
35.110056,-121.09506
35.130641,-120.965597
35.151124,-120.836085
35.171505,-120.706526
35.191782,-120.576919
35.211957,-120.447265
35.23203,-120.317564
35.252,-120.187816
35.271867,-120.058021
35.291631,-119.92818
35.311292,-119.798292
35.330851,-119.668358
35.350306,-119.538379
35.369659,-119.408354
35.388909,-119.278283
35.408055,-119.148168
35.427099,-119.018007
35.44604,-118.887802
35.464877,-118.757552
35.483612,-118.627257
35.502243,-118.496919
35.520771,-118.366537
35.539195,-118.236111
35.557517,-118.105641
35.575735,-117.975128
35.59385,-117.844573
35.611861,-117.713974
35.629769,-117.583333
35.647573,-117.45265
35.665274,-117.321924
35.682872,-117.191157
35.700366,-117.060348
35.717756,-116.929497
35.735043,-116.798606
35.752226,-116.667673
35.769306,-116.536699
35.786281,-116.405685
35.803153,-116.274631
35.819921,-116.143536
35.836586,-116.012402
35.853147,-115.881228
35.869603,-115.750014
35.885956,-115.618762
35.902205,-115.48747
35.91835,-115.35614
35.934391,-115.224771
35.950328,-115.093364
35.966161,-114.961918
35.98189,-114.830435
35.997515,-114.698915
36.013036,-114.567357
36.028452,-114.435762
36.043765,-114.30413
36.058973,-114.172461
36.074077,-114.040756
36.089076,-113.909015
36.103972,-113.777238
36.118763,-113.645425
36.13345,-113.513577
36.148032,-113.381693
36.16251,-113.249774
36.176884,-113.117821
36.191153,-112.985833
36.205318,-112.853811
36.219378,-112.721754
36.233334,-112.589664
36.247185,-112.457541
36.260932,-112.325384
36.274574,-112.193193
36.288111,-112.06097
36.301544,-111.928714
36.314872,-111.796426
36.328095,-111.664106
36.341214,-111.531754
36.354228,-111.39937
36.367137,-111.266955
36.379942,-111.134508
36.392641,-111.002031
36.405236,-110.869523
36.417726,-110.736984
36.430111,-110.604415
36.442392,-110.471816
36.454567,-110.339188
36.466637,-110.20653
36.478603,-110.073842
36.490463,-109.941126
36.502219,-109.808381
36.513869,-109.675607
36.525415,-109.542806
36.536855,-109.409976
36.54819,-109.277118
36.559421,-109.144233
36.570546,-109.01132
36.581566,-108.878381
36.59248,-108.745415
36.60329,-108.612422
36.613995,-108.479403
36.624594,-108.346358
36.635088,-108.213287
36.645477,-108.08019
36.65576,-107.947068
36.665938,-107.813922
36.676011,-107.68075
36.685979,-107.547554
36.695841,-107.414333
36.705598,-107.281089
36.71525,-107.14782
36.724796,-107.014529
36.734237,-106.881213
36.743572,-106.747875
36.752802,-106.614514
36.761926,-106.481131
36.770946,-106.347725
36.779859,-106.214297
36.788667,-106.080847
36.79737,-105.947376
36.805967,-105.813884
36.814458,-105.68037
36.822844,-105.546836
36.831124,-105.413282
36.839299,-105.279707
36.847368,-105.146112
36.855332,-105.012497
36.86319,-104.878863
36.870942,-104.745209
36.878589,-104.611537
36.88613,-104.477846
36.893565,-104.344136
36.900895,-104.210409
36.908119,-104.076663
36.915237,-103.942899
36.922249,-103.809118
36.929156,-103.67532
36.935957,-103.541505
36.942652,-103.407674
36.949242,-103.273826
36.955725,-103.139962
36.962103,-103.006081
34.430677,-125.623804
34.45484,-125.496033
34.478901,-125.368207
34.502862,-125.240327
34.526721,-125.112391
34.550479,-124.984401
34.574136,-124.856357
34.597691,-124.728258
34.621145,-124.600106
34.644498,-124.471899
34.667749,-124.343639
34.690898,-124.215326
34.713946,-124.08696
34.736893,-123.95854
34.759738,-123.830068
34.782481,-123.701543
34.805122,-123.572966
34.827662,-123.444336
34.8501,-123.315655
34.872435,-123.186922
34.89467,-123.058137
34.916802,-122.929301
34.938832,-122.800413
34.96076,-122.671475
34.982586,-122.542486
35.00431,-122.413446
35.025931,-122.284356
35.047451,-122.155215
35.068868,-122.026025
35.090183,-121.896785
35.111396,-121.767495
35.132506,-121.638156
35.153514,-121.508768
35.17442,-121.379331
35.195223,-121.249845
35.215923,-121.120311
35.236521,-120.990729
35.257017,-120.861098
35.277409,-120.731419
35.2977,-120.601693
35.317887,-120.471919
35.337972,-120.342098
35.357953,-120.21223
35.377832,-120.082316
35.397609,-119.952354
35.417282,-119.822346
35.436852,-119.692292
35.45632,-119.562192
35.475684,-119.432046
35.494945,-119.301855
35.514104,-119.171619
35.533159,-119.041337
35.552111,-118.91101
35.570959,-118.780639
35.589705,-118.650223
35.608347,-118.519763
35.626886,-118.389259
35.645322,-118.258711
35.663655,-118.12812
35.681884,-117.997485
35.700009,-117.866808
35.718031,-117.736087
35.73595,-117.605323
35.753765,-117.474517
35.771477,-117.343669
35.789085,-117.212779
35.806589,-117.081847
35.82399,-116.950873
35.841287,-116.819859
35.85848,-116.688803
35.87557,-116.557706
35.892556,-116.426568
35.909438,-116.29539
35.926216,-116.164172
35.94289,-116.032913
35.959461,-115.901615
35.975927,-115.770278
35.99229,-115.638901
36.008548,-115.507485
36.024703,-115.37603
36.040753,-115.244537
36.0567,-115.113005
36.072542,-114.981435
36.08828,-114.849827
36.103914,-114.718182
36.119444,-114.586499
36.13487,-114.454779
36.150191,-114.323021
36.165409,-114.191227
36.180521,-114.059397
36.19553,-113.92753
36.210434,-113.795627
